"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","Comp","ASV"
"150",418.271001322094,-0.0228664296037916,0.00634889316099451,-3.60164032122565,0.000316215665212075,0.0172864563649268,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Bibersteinia","Unclassified","All_Vol","ASV8"
"151",189.00150948856,-0.0292950812105196,0.00742159898613085,-3.94727352761379,7.90462312050453e-05,0.0072088947004102,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","Unclassified","All_Vol","ASV19"
"152",88.8430829328306,0.0169055378054787,0.00557880663382355,3.03031435127768,0.00244299324507175,0.0475348516159724,"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Succiniclasticum","Unclassified","All_Vol","ASV23"
"153",50.0138764144496,0.0185419438876014,0.00572163114184781,3.24067445592329,0.00119247280338237,0.0304213061840659,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Unclassified","Unclassified","All_Vol","ASV54"
"154",47.746726008589,0.0281998746497366,0.00666934154212022,4.22828467722642,2.35479727154697e-05,0.0033791340846699,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Unclassified","Unclassified","All_Vol","ASV59"
"155",42.659984780726,0.0275625006810438,0.00762336558301237,3.61552917552099,0.000299734713445172,0.0172047725517529,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Unclassified","All_Vol","ASV65"
"156",55.8322769732881,0.0281049269479701,0.00870797651760313,3.22749227574927,0.00124880412620592,0.0306958493880118,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","Unclassified","All_Vol","ASV66"
"157",120.161332052026,0.0392761427462426,0.00919735028605571,4.27037587181929,1.95143807181466e-05,0.00320035843777604,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseria","Unclassified","All_Vol","ASV75"
"158",37.3378370134078,0.0600992057012667,0.0140713641581743,4.27102909324923,1.94573020446001e-05,0.00320035843777604,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc","Unclassified","All_Vol","ASV90"
"159",24.9283797678171,0.0237411693198408,0.00668603373101917,3.55085993803712,0.000383974698035717,0.0183667897227085,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Unclassified","Unclassified","All_Vol","ASV103"
"160",29.4554543781062,0.0252312760816409,0.00627214094005298,4.02275336648092,5.75217221433418e-05,0.00600317609277785,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Unclassified","All_Vol","ASV112"
"161",19.2373085548847,0.0205317152260904,0.00590391614267311,3.47764343698727,0.000505842324638564,0.0215076662475952,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Unclassified","All_Vol","ASV123"
"162",46.9354748648335,0.0562727722431718,0.0117247528716824,4.7994847191263,1.59074371980122e-06,0.000608724596777266,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Unclassified","Unclassified","All_Vol","ASV133"
"163",72.4614396439288,0.0320352663518988,0.00997574795203667,3.21131473107822,0.00132129137958667,0.0306958493880118,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Unclassified","Unclassified","All_Vol","ASV134"
"164",16.8627545526441,0.0413309772665555,0.0109878658030208,3.76151092555142,0.000168890042605189,0.0115616435396541,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","Unclassified","All_Vol","ASV148"
"165",56.3687320597502,0.0595200573734171,0.0115768535700492,5.14129828223819,2.7284648430604e-07,0.000156613881991667,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Unclassified","Unclassified","All_Vol","ASV154"
"166",19.4953868112633,0.0237740773296736,0.00666071484189361,3.56929817504614,0.000357938847659521,0.0178658172657883,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Unclassified","All_Vol","ASV163"
"167",2.4118254658522,0.0623742171655803,0.0192209035927938,3.24512408401888,0.00117399455165774,0.0304213061840659,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Weissella","Unclassified","All_Vol","ASV165"
"168",15.388118270413,0.0206560937640306,0.00655374915879251,3.15179804163216,0.00162268464765944,0.0344970736206119,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Unclassified","All_Vol","ASV166"
"169",18.2150968841951,0.0223523542843832,0.00724751855941154,3.08413895061458,0.00204142226323177,0.0404060820377598,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","bryantii","All_Vol","ASV174"
"170",68.6637991700654,0.0339422945900584,0.00903177185140857,3.75809920229161,0.000171209007120314,0.0115616435396541,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","lwoffii","All_Vol","ASV181"
"171",14.0179207437025,0.0226956599712108,0.00656636016898785,3.45635319829085,0.000547537360010685,0.0218086411582297,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Unclassified","All_Vol","ASV197"
"172",14.6318871163078,0.0347818410202758,0.0104982355136416,3.3131130440996,0.000922636802092081,0.0271586422769669,"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Succiniclasticum","Unclassified","All_Vol","ASV201"
"173",16.9491801560044,-0.0328191966834245,0.00815820921667929,-4.02284322597738,5.74997723403231e-05,0.00600317609277785,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","ruminicola","All_Vol","ASV208"
"174",16.0367131996841,0.0204429750346636,0.00645137293089706,3.16877899536045,0.00153080748553937,0.0331578677999848,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Unclassified","Unclassified","All_Vol","ASV221"
"175",8.35297053105361,-0.0212533074865315,0.00628915945670776,-3.37935579990163,0.000726559111901914,0.0245320547195117,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae NK3A20 group","Unclassified","All_Vol","ASV255"
"176",10.4461438886797,0.0318126839380129,0.00819467977009379,3.88211435108327,0.000103552159187827,0.00792519191650838,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Unclassified","Unclassified","All_Vol","ASV260"
"177",23.7871934053433,0.0751519308943313,0.0136620578316367,5.50077680979397,3.78121607742991e-08,4.34083605688954e-05,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","necrophorum","All_Vol","ASV286"
"178",19.4868668183383,-0.0356274515209803,0.010713312868705,-3.32553076322943,0.000882503608811968,0.0268472983197728,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Unclassified","Unclassified","All_Vol","ASV311"
"179",8.48699534815653,-0.0382236160296134,0.00819456099811113,-4.66451052575288,3.09352498195717e-06,0.000887841669821709,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Unclassified","Unclassified","All_Vol","ASV334"
"180",7.26972630192762,0.0192973673902497,0.00601551481049064,3.20793282007991,0.00133692723815382,0.0306958493880118,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Unclassified","All_Vol","ASV347"
"181",13.9601655982828,-0.021791068450204,0.00619782027480607,-3.51592454830998,0.000438225503564252,0.0195227145726885,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Unclassified","Unclassified","All_Vol","ASV393"
"182",1.74423826724454,-0.0338854465714377,0.0102594758618717,-3.3028438321464,0.000957096733095938,0.0273846085561395,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Unclassified","All_Vol","ASV434"
"183",6.2208315031083,-0.0397216732799319,0.0118532335170471,-3.35112551548107,0.000804838138899417,0.0256653939849036,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Unclassified","All_Vol","ASV438"
"184",6.10045335894289,-0.0299835841405249,0.00853368741057661,-3.51355547701026,0.000442152072203745,0.0195227145726885,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Unclassified","All_Vol","ASV455"
"185",4.4084891701369,0.0243751013914999,0.00710826605761329,3.42912057510748,0.000605540447350373,0.0220505298570658,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Unclassified","All_Vol","ASV471"
"186",3.11773881276624,0.0215909688261854,0.00672748540431263,3.20936687760698,0.00133027631507099,0.0306958493880118,"Bacteria","Firmicutes","Clostridia","Clostridia UCG-014","Unclassified","Unclassified","Unclassified","All_Vol","ASV498"
"187",7.69444455648725,0.0267727270430799,0.0068244773987006,3.92304428294796,8.74370723488278e-05,0.0072088947004102,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Unclassified","All_Vol","ASV500"
"188",3.5799286498934,0.0213268122394528,0.00677923877053385,3.14590073625233,0.00165576191104201,0.0345602667977496,"Bacteria","Firmicutes","Clostridia","Clostridia UCG-014","Unclassified","Unclassified","Unclassified","All_Vol","ASV504"
"189",2.89216082658692,0.0259691697355138,0.00814560419547584,3.18812074737652,0.00143200723994812,0.0316467293460665,"Bacteria","Firmicutes","Clostridia","Clostridia UCG-014","Unclassified","Unclassified","Unclassified","All_Vol","ASV539"
"190",4.88569959699648,0.0252781410448323,0.00766753839705983,3.29677397566413,0.000978021734147841,0.0273846085561395,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Unclassified","All_Vol","ASV573"
